payment_id,user_id,payment_time,payment_date,amount,currency,product_type,channel,country
P00001359,U009453,2026-05-16 17:52:33,2026-05-16,12.25,USD,coins_pack,organic,US
P00001360,U026355,2026-05-16 17:58:51,2026-05-16,1.43,USD,starter_pack,organic,BR
P00001361,U001788,2026-05-16 18:20:57,2026-05-16,14.74,USD,monthly_subscription,app_store,US
P00001362,U023706,2026-05-16 18:36:17,2026-05-16,10.72,USD,monthly_subscription,app_store,US
P00001363,U024779,2026-05-16 18:39:57,2026-05-16,4.50,USD,premium_feature,tiktok_ads,CN
P00001364,U001842,2026-05-16 19:07:22,2026-05-16,1.87,USD,coins_pack,tiktok_ads,CN
P00001365,U025688,2026-05-16 19:34:31,2026-05-16,15.90,USD,monthly_subscription,app_store,US
P00001366,U001713,2026-05-16 19:35:29,2026-05-16,1.86,USD,starter_pack,app_store,CN
P00001367,U023969,2026-05-16 19:42:52,2026-05-16,4.49,USD,starter_pack,organic,CN
P00001368,U005047,2026-05-16 19:50:42,2026-05-16,2.39,USD,starter_pack,app_store,US
P00001369,U023457,2026-05-16 19:52:42,2026-05-16,18.20,USD,monthly_subscription,google_ads,US
P00001370,U000426,2026-05-16 19:57:05,2026-05-16,3.46,USD,starter_pack,facebook_ads,US
P00001371,U019959,2026-05-16 19:57:23,2026-05-16,4.50,USD,premium_feature,organic,CN
P00001372,U006651,2026-05-16 19:57:42,2026-05-16,2.85,USD,starter_pack,app_store,CN
P00001373,U024703,2026-05-16 20:07:55,2026-05-16,18.06,USD,monthly_subscription,app_store,CN
P00001374,U025582,2026-05-16 20:12:49,2026-05-16,9.27,USD,monthly_subscription,facebook_ads,ID
P00001375,U017548,2026-05-16 20:24:05,2026-05-16,7.45,USD,premium_feature,tiktok_ads,CN
P00001376,U001148,2026-05-16 20:25:35,2026-05-16,1.15,USD,starter_pack,google_ads,US
P00001377,U002950,2026-05-16 20:46:24,2026-05-16,3.63,USD,starter_pack,referral,US
P00001378,U021637,2026-05-16 20:53:38,2026-05-16,18.36,USD,monthly_subscription,app_store,CN
P00001379,U026296,2026-05-16 20:53:46,2026-05-16,2.81,USD,starter_pack,tiktok_ads,CN
P00001380,U025412,2026-05-16 20:59:16,2026-05-16,6.45,USD,monthly_subscription,app_store,BR
P00001381,U010090,2026-05-16 21:00:07,2026-05-16,2.07,USD,starter_pack,tiktok_ads,BR
P00001382,U025359,2026-05-16 21:00:43,2026-05-16,3.56,USD,starter_pack,app_store,BR
P00001383,U021419,2026-05-16 21:04:38,2026-05-16,5.41,USD,premium_feature,app_store,JP
P00001384,U025632,2026-05-16 21:08:17,2026-05-16,14.11,USD,monthly_subscription,organic,JP
P00001385,U007245,2026-05-16 21:11:38,2026-05-16,7.82,USD,monthly_subscription,tiktok_ads,ID
P00001386,U020308,2026-05-16 21:16:20,2026-05-16,13.33,USD,premium_feature,organic,CN
P00001387,U017991,2026-05-16 21:19:02,2026-05-16,6.06,USD,premium_feature,google_ads,ID
P00001388,U025909,2026-05-16 21:26:00,2026-05-16,3.53,USD,premium_feature,tiktok_ads,BR
P00001389,U025758,2026-05-16 21:47:39,2026-05-16,3.03,USD,coins_pack,google_ads,ID
P00001390,U021743,2026-05-16 21:50:32,2026-05-16,2.28,USD,starter_pack,app_store,US
P00001391,U017253,2026-05-16 21:52:44,2026-05-16,7.18,USD,premium_feature,organic,CN
P00001392,U002279,2026-05-16 22:12:10,2026-05-16,13.91,USD,monthly_subscription,tiktok_ads,CN
P00001393,U023069,2026-05-16 23:14:02,2026-05-16,2.28,USD,starter_pack,google_ads,US
P00001394,U025953,2026-05-16 23:24:56,2026-05-16,9.63,USD,premium_feature,tiktok_ads,ID
P00001395,U024492,2026-05-16 23:30:22,2026-05-16,2.37,USD,starter_pack,organic,US
P00001396,U004054,2026-05-16 23:33:36,2026-05-16,7.00,USD,coins_pack,google_ads,BR
P00001397,U015229,2026-05-16 23:34:23,2026-05-16,10.60,USD,monthly_subscription,tiktok_ads,US
P00001398,U016189,2026-05-16 23:53:37,2026-05-16,1.06,USD,starter_pack,organic,JP
P00001399,U004204,2026-05-16 23:54:05,2026-05-16,18.76,USD,coins_pack,google_ads,CN
P00001400,U024523,2026-05-17 00:00:54,2026-05-17,1.84,USD,starter_pack,tiktok_ads,CN
P00001401,U025364,2026-05-17 08:31:28,2026-05-17,10.58,USD,monthly_subscription,app_store,US
P00001402,U001517,2026-05-17 09:03:03,2026-05-17,11.44,USD,coins_pack,google_ads,US
P00001403,U003741,2026-05-17 09:07:35,2026-05-17,1.17,USD,starter_pack,organic,US
P00001404,U025828,2026-05-17 09:10:46,2026-05-17,4.76,USD,premium_feature,organic,CN
P00001405,U021112,2026-05-17 09:14:57,2026-05-17,3.53,USD,starter_pack,referral,US
P00001406,U021235,2026-05-17 09:25:52,2026-05-17,2.16,USD,starter_pack,app_store,JP
P00001407,U021450,2026-05-17 09:34:02,2026-05-17,8.97,USD,coins_pack,organic,CN
P00001408,U025121,2026-05-17 09:47:57,2026-05-17,2.21,USD,starter_pack,app_store,BR
P00001409,U022985,2026-05-17 09:56:23,2026-05-17,5.83,USD,starter_pack,google_ads,US
P00001410,U022659,2026-05-17 10:00:57,2026-05-17,11.29,USD,premium_feature,facebook_ads,JP
P00001411,U023679,2026-05-17 10:14:17,2026-05-17,2.36,USD,starter_pack,app_store,US
P00001412,U016319,2026-05-17 10:14:36,2026-05-17,8.47,USD,monthly_subscription,app_store,CN
P00001413,U016570,2026-05-17 10:31:26,2026-05-17,1.13,USD,starter_pack,google_ads,US
P00001414,U023251,2026-05-17 10:41:18,2026-05-17,2.25,USD,starter_pack,app_store,JP
P00001415,U027051,2026-05-17 10:47:16,2026-05-17,0.72,USD,starter_pack,app_store,BR
P00001416,U022406,2026-05-17 10:49:39,2026-05-17,1.80,USD,starter_pack,organic,CN
P00001417,U025415,2026-05-17 11:12:50,2026-05-17,2.44,USD,starter_pack,app_store,US
P00001418,U024010,2026-05-17 11:13:11,2026-05-17,9.28,USD,premium_feature,app_store,CN
P00001419,U011748,2026-05-17 11:16:15,2026-05-17,14.32,USD,premium_feature,app_store,CN
P00001420,U026735,2026-05-17 11:24:37,2026-05-17,5.88,USD,premium_feature,tiktok_ads,BR
P00001421,U015081,2026-05-17 11:41:15,2026-05-17,0.71,USD,starter_pack,tiktok_ads,BR
P00001422,U026533,2026-05-17 11:50:48,2026-05-17,9.00,USD,premium_feature,app_store,CN
P00001423,U017264,2026-05-17 11:51:33,2026-05-17,1.26,USD,coins_pack,referral,ID
P00001424,U009515,2026-05-17 11:54:39,2026-05-17,2.42,USD,starter_pack,organic,US
P00001425,U024530,2026-05-17 12:00:13,2026-05-17,0.88,USD,starter_pack,app_store,CN
P00001426,U003006,2026-05-17 12:17:33,2026-05-17,11.84,USD,coins_pack,google_ads,US
P00001427,U008512,2026-05-17 12:24:19,2026-05-17,7.59,USD,premium_feature,google_ads,CN
P00001428,U020909,2026-05-17 12:29:26,2026-05-17,7.11,USD,premium_feature,organic,BR
P00001429,U011442,2026-05-17 12:33:26,2026-05-17,11.60,USD,monthly_subscription,organic,CN
P00001430,U020949,2026-05-17 12:58:21,2026-05-17,9.59,USD,monthly_subscription,organic,JP
P00001431,U023452,2026-05-17 13:01:53,2026-05-17,4.52,USD,premium_feature,organic,CN
P00001432,U014881,2026-05-17 13:05:01,2026-05-17,10.76,USD,monthly_subscription,app_store,US
P00001433,U026374,2026-05-17 13:09:01,2026-05-17,3.14,USD,premium_feature,facebook_ads,ID
P00001434,U019697,2026-05-17 13:37:10,2026-05-17,4.51,USD,premium_feature,organic,CN
P00001435,U018006,2026-05-17 13:46:47,2026-05-17,7.79,USD,monthly_subscription,referral,ID
P00001436,U005052,2026-05-17 13:48:54,2026-05-17,1.08,USD,starter_pack,tiktok_ads,JP
P00001437,U004299,2026-05-17 13:49:24,2026-05-17,14.95,USD,monthly_subscription,google_ads,US
P00001438,U008411,2026-05-17 13:50:35,2026-05-17,1.87,USD,starter_pack,organic,CN
P00001439,U018704,2026-05-17 13:53:56,2026-05-17,10.80,USD,premium_feature,organic,JP
P00001440,U001088,2026-05-17 14:04:27,2026-05-17,1.88,USD,starter_pack,tiktok_ads,CN
P00001441,U020520,2026-05-17 14:06:16,2026-05-17,3.29,USD,starter_pack,organic,JP
P00001442,U025346,2026-05-17 14:07:12,2026-05-17,2.40,USD,starter_pack,organic,US
P00001443,U016092,2026-05-17 14:10:02,2026-05-17,9.22,USD,coins_pack,organic,CN
P00001444,U025872,2026-05-17 14:11:29,2026-05-17,11.49,USD,premium_feature,facebook_ads,US
P00001445,U000071,2026-05-17 14:17:29,2026-05-17,10.17,USD,monthly_subscription,facebook_ads,JP
P00001446,U023452,2026-05-17 14:19:25,2026-05-17,0.90,USD,starter_pack,organic,CN
P00001447,U017632,2026-05-17 14:36:42,2026-05-17,9.44,USD,premium_feature,app_store,CN
P00001448,U023290,2026-05-17 15:09:37,2026-05-17,11.72,USD,monthly_subscription,referral,CN
P00001449,U007626,2026-05-17 15:35:17,2026-05-17,4.63,USD,coins_pack,organic,CN
P00001450,U025789,2026-05-17 15:35:53,2026-05-17,9.55,USD,monthly_subscription,organic,JP
P00001451,U013444,2026-05-17 15:37:36,2026-05-17,15.36,USD,monthly_subscription,google_ads,US
P00001452,U020850,2026-05-17 15:45:30,2026-05-17,1.88,USD,starter_pack,app_store,ID
P00001453,U014419,2026-05-17 15:56:02,2026-05-17,10.57,USD,monthly_subscription,referral,US
P00001454,U024879,2026-05-17 15:59:47,2026-05-17,1.21,USD,starter_pack,google_ads,ID
P00001455,U010919,2026-05-17 16:06:13,2026-05-17,13.75,USD,monthly_subscription,app_store,JP
P00001456,U025729,2026-05-17 16:25:29,2026-05-17,0.94,USD,starter_pack,google_ads,CN
P00001457,U003400,2026-05-17 16:27:06,2026-05-17,1.16,USD,starter_pack,organic,US
P00001458,U026349,2026-05-17 16:35:42,2026-05-17,3.57,USD,coins_pack,organic,BR
P00001459,U007289,2026-05-17 16:56:02,2026-05-17,13.33,USD,monthly_subscription,organic,CN
P00001460,U022724,2026-05-17 16:58:21,2026-05-17,10.28,USD,monthly_subscription,google_ads,JP
P00001461,U026000,2026-05-17 16:59:20,2026-05-17,2.17,USD,coins_pack,tiktok_ads,JP
P00001462,U019594,2026-05-17 17:01:26,2026-05-17,11.83,USD,coins_pack,tiktok_ads,US
P00001463,U017689,2026-05-17 17:17:24,2026-05-17,17.10,USD,premium_feature,tiktok_ads,US
P00001464,U025914,2026-05-17 17:20:00,2026-05-17,1.82,USD,starter_pack,tiktok_ads,ID
P00001465,U025461,2026-05-17 17:26:23,2026-05-17,13.74,USD,monthly_subscription,referral,JP
P00001466,U018248,2026-05-17 17:36:14,2026-05-17,2.73,USD,starter_pack,tiktok_ads,CN
P00001467,U012394,2026-05-17 17:41:51,2026-05-17,14.36,USD,monthly_subscription,facebook_ads,JP
P00001468,U004999,2026-05-17 17:45:09,2026-05-17,1.20,USD,starter_pack,organic,US
P00001469,U008068,2026-05-17 17:53:23,2026-05-17,3.57,USD,starter_pack,app_store,US
P00001470,U018351,2026-05-17 17:57:04,2026-05-17,4.42,USD,premium_feature,organic,CN
P00001471,U026622,2026-05-17 18:24:35,2026-05-17,5.59,USD,monthly_subscription,referral,ID
P00001472,U022137,2026-05-17 18:28:06,2026-05-17,2.21,USD,starter_pack,app_store,BR
P00001473,U025698,2026-05-17 18:52:26,2026-05-17,11.59,USD,monthly_subscription,app_store,CN
P00001474,U007621,2026-05-17 19:09:44,2026-05-17,2.77,USD,starter_pack,organic,CN
P00001475,U022056,2026-05-17 19:19:20,2026-05-17,4.41,USD,coins_pack,tiktok_ads,CN
P00001476,U013386,2026-05-17 19:34:54,2026-05-17,17.15,USD,monthly_subscription,app_store,US
P00001477,U014067,2026-05-17 19:51:39,2026-05-17,6.09,USD,premium_feature,app_store,US
P00001478,U021977,2026-05-17 19:53:12,2026-05-17,9.39,USD,monthly_subscription,app_store,ID
P00001479,U010557,2026-05-17 20:02:28,2026-05-17,15.04,USD,monthly_subscription,referral,US
P00001480,U021396,2026-05-17 20:15:13,2026-05-17,1.89,USD,starter_pack,app_store,CN
P00001481,U020343,2026-05-17 20:16:11,2026-05-17,13.96,USD,monthly_subscription,app_store,JP
P00001482,U026734,2026-05-17 20:19:27,2026-05-17,12.10,USD,premium_feature,organic,US
P00001483,U013774,2026-05-17 20:22:06,2026-05-17,1.10,USD,starter_pack,tiktok_ads,JP
P00001484,U024922,2026-05-17 20:33:59,2026-05-17,18.43,USD,monthly_subscription,app_store,CN
P00001485,U022626,2026-05-17 20:34:39,2026-05-17,16.64,USD,monthly_subscription,google_ads,JP
P00001486,U012595,2026-05-17 20:40:33,2026-05-17,7.08,USD,coins_pack,referral,BR
P00001487,U017792,2026-05-17 20:46:03,2026-05-17,10.21,USD,monthly_subscription,organic,JP
P00001488,U026902,2026-05-17 20:50:12,2026-05-17,4.57,USD,starter_pack,tiktok_ads,CN
P00001489,U005285,2026-05-17 21:04:21,2026-05-17,8.25,USD,monthly_subscription,tiktok_ads,CN
P00001490,U007504,2026-05-17 21:09:50,2026-05-17,11.84,USD,monthly_subscription,organic,CN
P00001491,U010031,2026-05-17 21:18:44,2026-05-17,6.21,USD,coins_pack,referral,ID
P00001492,U008264,2026-05-17 21:22:48,2026-05-17,2.41,USD,starter_pack,facebook_ads,US
P00001493,U009835,2026-05-17 21:24:12,2026-05-17,1.12,USD,starter_pack,referral,JP
P00001494,U025232,2026-05-17 21:31:39,2026-05-17,11.95,USD,monthly_subscription,app_store,CN
P00001495,U009037,2026-05-17 21:48:22,2026-05-17,3.26,USD,starter_pack,referral,JP
P00001496,U018470,2026-05-17 21:54:43,2026-05-17,46.96,USD,coins_pack,app_store,CN
P00001497,U023570,2026-05-17 22:00:30,2026-05-17,2.31,USD,starter_pack,facebook_ads,US
P00001498,U021897,2026-05-17 22:01:58,2026-05-17,1.77,USD,starter_pack,referral,CN
P00001499,U015778,2026-05-17 22:10:38,2026-05-17,2.37,USD,starter_pack,referral,US
P00001500,U015844,2026-05-17 22:11:10,2026-05-17,1.16,USD,starter_pack,facebook_ads,US
P00001501,U021433,2026-05-17 22:11:13,2026-05-17,10.94,USD,monthly_subscription,app_store,US
P00001502,U018794,2026-05-17 22:17:10,2026-05-17,1.18,USD,starter_pack,tiktok_ads,US
P00001503,U002234,2026-05-17 22:19:26,2026-05-17,15.37,USD,monthly_subscription,tiktok_ads,US
P00001504,U001714,2026-05-17 22:23:19,2026-05-17,17.32,USD,monthly_subscription,google_ads,US
P00001505,U025867,2026-05-17 22:30:18,2026-05-17,1.12,USD,starter_pack,app_store,JP
P00001506,U026526,2026-05-17 22:32:49,2026-05-17,0.72,USD,starter_pack,tiktok_ads,BR
P00001507,U023506,2026-05-17 22:35:18,2026-05-17,8.98,USD,monthly_subscription,facebook_ads,ID
P00001508,U001802,2026-05-17 22:37:19,2026-05-17,1.90,USD,starter_pack,tiktok_ads,CN
P00001509,U018763,2026-05-17 22:42:30,2026-05-17,0.62,USD,starter_pack,organic,ID
P00001510,U005015,2026-05-17 22:45:36,2026-05-17,1.79,USD,starter_pack,google_ads,CN
P00001511,U012330,2026-05-17 22:48:59,2026-05-17,1.23,USD,starter_pack,organic,ID
P00001512,U001853,2026-05-17 23:01:19,2026-05-17,3.04,USD,premium_feature,organic,ID
P00001513,U027378,2026-05-17 23:04:51,2026-05-17,13.67,USD,monthly_subscription,organic,CN
P00001514,U023748,2026-05-17 23:11:35,2026-05-17,4.77,USD,premium_feature,app_store,CN
P00001515,U016523,2026-05-17 23:19:54,2026-05-17,12.17,USD,premium_feature,app_store,US
P00001516,U006966,2026-05-17 23:25:52,2026-05-17,1.13,USD,starter_pack,organic,JP
P00001517,U014387,2026-05-17 23:39:56,2026-05-17,1.16,USD,starter_pack,organic,US
P00001518,U009561,2026-05-17 23:41:30,2026-05-17,4.58,USD,starter_pack,app_store,CN
P00001519,U027147,2026-05-17 23:42:08,2026-05-17,1.28,USD,starter_pack,tiktok_ads,ID
P00001520,U017860,2026-05-17 23:44:58,2026-05-17,4.54,USD,premium_feature,app_store,CN
P00001521,U007383,2026-05-17 23:53:01,2026-05-17,7.18,USD,coins_pack,tiktok_ads,BR
P00001522,U024810,2026-05-17 23:55:33,2026-05-17,7.41,USD,premium_feature,facebook_ads,BR
P00001523,U026054,2026-05-18 08:08:38,2026-05-18,1.15,USD,starter_pack,organic,US
P00001524,U014982,2026-05-18 08:17:51,2026-05-18,2.41,USD,starter_pack,facebook_ads,US
P00001525,U026294,2026-05-18 08:24:17,2026-05-18,1.22,USD,starter_pack,google_ads,ID
P00001526,U024424,2026-05-18 08:35:27,2026-05-18,3.69,USD,premium_feature,app_store,BR
P00001527,U017122,2026-05-18 09:06:35,2026-05-18,1.84,USD,starter_pack,google_ads,ID
P00001528,U004493,2026-05-18 09:09:24,2026-05-18,0.73,USD,starter_pack,organic,BR
P00001529,U008622,2026-05-18 09:10:12,2026-05-18,10.44,USD,monthly_subscription,tiktok_ads,BR
P00001530,U009247,2026-05-18 09:15:24,2026-05-18,13.67,USD,premium_feature,app_store,CN
P00001531,U013103,2026-05-18 09:22:04,2026-05-18,4.92,USD,premium_feature,google_ads,ID
P00001532,U003313,2026-05-18 09:24:20,2026-05-18,1.85,USD,starter_pack,organic,ID
P00001533,U023101,2026-05-18 09:44:17,2026-05-18,14.06,USD,premium_feature,organic,CN
P00001534,U027565,2026-05-18 09:44:30,2026-05-18,1.90,USD,starter_pack,google_ads,CN
P00001535,U023594,2026-05-18 09:45:58,2026-05-18,0.73,USD,starter_pack,app_store,BR
P00001536,U021112,2026-05-18 09:53:26,2026-05-18,15.53,USD,monthly_subscription,referral,US
P00001537,U012979,2026-05-18 10:11:21,2026-05-18,2.36,USD,starter_pack,organic,US
P00001538,U000758,2026-05-18 10:24:27,2026-05-18,1.78,USD,starter_pack,facebook_ads,CN
P00001539,U012433,2026-05-18 10:35:19,2026-05-18,8.84,USD,premium_feature,organic,JP
P00001540,U011944,2026-05-18 10:52:25,2026-05-18,4.56,USD,premium_feature,facebook_ads,CN
P00001541,U018878,2026-05-18 11:00:37,2026-05-18,9.58,USD,monthly_subscription,app_store,BR
P00001542,U025955,2026-05-18 11:01:30,2026-05-18,3.60,USD,starter_pack,tiktok_ads,US
P00001543,U012630,2026-05-18 11:05:15,2026-05-18,2.12,USD,starter_pack,facebook_ads,BR
P00001544,U019417,2026-05-18 11:35:23,2026-05-18,2.38,USD,starter_pack,app_store,US
P00001545,U017475,2026-05-18 11:54:24,2026-05-18,1.17,USD,starter_pack,referral,US
P00001546,U024525,2026-05-18 11:59:16,2026-05-18,7.07,USD,premium_feature,referral,BR
P00001547,U011887,2026-05-18 12:00:38,2026-05-18,2.32,USD,starter_pack,google_ads,US
P00001548,U026609,2026-05-18 12:09:04,2026-05-18,1.15,USD,starter_pack,google_ads,US
P00001549,U019037,2026-05-18 12:17:26,2026-05-18,5.42,USD,premium_feature,referral,JP
P00001550,U024797,2026-05-18 12:27:01,2026-05-18,3.11,USD,premium_feature,google_ads,ID
P00001551,U017360,2026-05-18 12:36:29,2026-05-18,2.13,USD,starter_pack,google_ads,BR
P00001552,U000210,2026-05-18 12:38:08,2026-05-18,9.54,USD,premium_feature,tiktok_ads,US
P00001553,U003779,2026-05-18 12:40:15,2026-05-18,1.40,USD,starter_pack,app_store,BR
P00001554,U025661,2026-05-18 12:56:32,2026-05-18,5.72,USD,premium_feature,tiktok_ads,BR
P00001555,U006697,2026-05-18 13:06:58,2026-05-18,15.16,USD,monthly_subscription,organic,US
P00001556,U023892,2026-05-18 13:10:01,2026-05-18,14.08,USD,coins_pack,google_ads,BR
P00001557,U024544,2026-05-18 13:10:36,2026-05-18,5.71,USD,premium_feature,tiktok_ads,US
P00001558,U007800,2026-05-18 13:24:46,2026-05-18,4.57,USD,starter_pack,app_store,CN
P00001559,U023739,2026-05-18 13:31:30,2026-05-18,16.82,USD,premium_feature,facebook_ads,JP
P00001560,U026035,2026-05-18 13:50:04,2026-05-18,1.84,USD,starter_pack,organic,CN
P00001561,U022407,2026-05-18 13:50:12,2026-05-18,11.08,USD,premium_feature,organic,BR
P00001562,U022842,2026-05-18 13:52:47,2026-05-18,8.99,USD,coins_pack,organic,CN
P00001563,U014765,2026-05-18 13:55:27,2026-05-18,11.63,USD,premium_feature,tiktok_ads,US
P00001564,U008448,2026-05-18 14:03:11,2026-05-18,8.27,USD,monthly_subscription,organic,CN
P00001565,U008050,2026-05-18 14:16:46,2026-05-18,2.70,USD,starter_pack,organic,CN
P00001566,U025899,2026-05-18 14:20:40,2026-05-18,9.77,USD,monthly_subscription,facebook_ads,JP
P00001567,U023745,2026-05-18 14:36:18,2026-05-18,5.48,USD,coins_pack,organic,JP
P00001568,U005386,2026-05-18 14:40:04,2026-05-18,9.36,USD,premium_feature,tiktok_ads,US
P00001569,U009017,2026-05-18 14:50:12,2026-05-18,4.76,USD,coins_pack,app_store,CN
P00001570,U011190,2026-05-18 14:54:04,2026-05-18,5.81,USD,coins_pack,google_ads,US
P00001571,U020773,2026-05-18 15:11:13,2026-05-18,0.93,USD,starter_pack,organic,CN
P00001572,U002584,2026-05-18 15:11:36,2026-05-18,5.31,USD,coins_pack,app_store,JP
P00001573,U023320,2026-05-18 15:12:52,2026-05-18,3.37,USD,starter_pack,organic,JP
P00001574,U008039,2026-05-18 15:14:25,2026-05-18,59.44,USD,coins_pack,tiktok_ads,US
P00001575,U023725,2026-05-18 15:17:26,2026-05-18,3.54,USD,starter_pack,google_ads,US
P00001576,U014815,2026-05-18 15:28:10,2026-05-18,3.12,USD,starter_pack,tiktok_ads,ID
P00001577,U016018,2026-05-18 15:39:57,2026-05-18,2.64,USD,starter_pack,app_store,CN
P00001578,U025063,2026-05-18 16:13:10,2026-05-18,16.99,USD,monthly_subscription,referral,JP
P00001579,U022549,2026-05-18 16:16:57,2026-05-18,1.23,USD,coins_pack,google_ads,ID
P00001580,U011283,2026-05-18 17:05:58,2026-05-18,9.52,USD,monthly_subscription,organic,BR
P00001581,U019087,2026-05-18 17:35:09,2026-05-18,2.78,USD,starter_pack,organic,CN
P00001582,U026259,2026-05-18 17:40:36,2026-05-18,7.43,USD,premium_feature,organic,CN
P00001583,U003038,2026-05-18 17:49:15,2026-05-18,15.34,USD,monthly_subscription,app_store,US
P00001584,U007309,2026-05-18 18:09:18,2026-05-18,2.67,USD,starter_pack,tiktok_ads,CN
P00001585,U009094,2026-05-18 18:23:22,2026-05-18,2.85,USD,starter_pack,organic,CN
P00001586,U002367,2026-05-18 18:35:34,2026-05-18,11.00,USD,monthly_subscription,referral,US
P00001587,U027226,2026-05-18 18:35:44,2026-05-18,11.99,USD,monthly_subscription,organic,CN
P00001588,U025097,2026-05-18 18:36:54,2026-05-18,5.66,USD,starter_pack,facebook_ads,US
P00001589,U017379,2026-05-18 18:44:34,2026-05-18,15.84,USD,monthly_subscription,tiktok_ads,US
P00001590,U016469,2026-05-18 19:05:53,2026-05-18,17.18,USD,premium_feature,organic,US
P00001591,U001600,2026-05-18 19:07:17,2026-05-18,8.01,USD,monthly_subscription,app_store,CN
P00001592,U022145,2026-05-18 19:28:18,2026-05-18,3.35,USD,starter_pack,google_ads,JP
P00001593,U014088,2026-05-18 19:30:27,2026-05-18,10.99,USD,monthly_subscription,organic,US
P00001594,U012169,2026-05-18 19:35:03,2026-05-18,1.21,USD,starter_pack,organic,US
P00001595,U025145,2026-05-18 20:06:41,2026-05-18,24.36,USD,coins_pack,referral,US
P00001596,U022005,2026-05-18 20:09:25,2026-05-18,4.95,USD,premium_feature,google_ads,ID
P00001597,U003150,2026-05-18 21:02:10,2026-05-18,1.85,USD,starter_pack,app_store,CN
P00001598,U025632,2026-05-18 21:08:28,2026-05-18,17.08,USD,premium_feature,organic,JP
P00001599,U017653,2026-05-18 21:10:36,2026-05-18,2.80,USD,starter_pack,google_ads,CN
P00001600,U025027,2026-05-18 21:18:00,2026-05-18,5.39,USD,coins_pack,organic,JP
P00001601,U003567,2026-05-18 21:32:38,2026-05-18,12.21,USD,premium_feature,google_ads,US
P00001602,U005571,2026-05-18 21:32:51,2026-05-18,1.88,USD,starter_pack,google_ads,CN
P00001603,U016219,2026-05-18 21:37:58,2026-05-18,0.88,USD,starter_pack,google_ads,CN
P00001604,U012246,2026-05-18 21:42:18,2026-05-18,9.26,USD,coins_pack,tiktok_ads,CN
P00001605,U024510,2026-05-18 21:45:17,2026-05-18,2.28,USD,starter_pack,google_ads,US
P00001606,U015548,2026-05-18 21:50:38,2026-05-18,1.21,USD,starter_pack,organic,US
P00001607,U016271,2026-05-18 22:02:19,2026-05-18,8.17,USD,monthly_subscription,tiktok_ads,ID
P00001608,U018175,2026-05-18 22:04:22,2026-05-18,8.09,USD,monthly_subscription,organic,CN
P00001609,U010615,2026-05-18 22:20:58,2026-05-18,19.12,USD,monthly_subscription,organic,CN
P00001610,U021030,2026-05-18 22:25:15,2026-05-18,7.23,USD,premium_feature,app_store,CN
P00001611,U004070,2026-05-18 22:33:34,2026-05-18,4.57,USD,premium_feature,referral,CN
P00001612,U016731,2026-05-18 22:44:55,2026-05-18,0.91,USD,starter_pack,organic,CN
P00001613,U022359,2026-05-18 23:17:07,2026-05-18,0.73,USD,starter_pack,organic,BR
P00001614,U025449,2026-05-18 23:23:35,2026-05-18,2.16,USD,starter_pack,organic,JP
P00001615,U009758,2026-05-18 23:28:17,2026-05-18,14.82,USD,monthly_subscription,organic,US
P00001616,U026343,2026-05-18 23:39:41,2026-05-18,7.16,USD,premium_feature,google_ads,BR
P00001617,U010427,2026-05-18 23:42:33,2026-05-18,3.51,USD,premium_feature,organic,BR
P00001618,U020973,2026-05-18 23:51:57,2026-05-18,7.35,USD,premium_feature,organic,CN
P00001619,U008938,2026-05-18 23:55:36,2026-05-18,18.46,USD,coins_pack,app_store,CN
P00001620,U026370,2026-05-19 08:14:27,2026-05-19,12.16,USD,premium_feature,tiktok_ads,US
P00001621,U010406,2026-05-19 09:05:26,2026-05-19,14.15,USD,premium_feature,google_ads,CN
P00001622,U003117,2026-05-19 09:19:07,2026-05-19,10.23,USD,monthly_subscription,organic,JP
P00001623,U016306,2026-05-19 09:20:12,2026-05-19,3.43,USD,starter_pack,organic,US
P00001624,U014157,2026-05-19 09:28:25,2026-05-19,0.91,USD,starter_pack,referral,CN
P00001625,U023803,2026-05-19 09:34:24,2026-05-19,1.81,USD,starter_pack,organic,ID
P00001626,U025260,2026-05-19 09:41:07,2026-05-19,1.44,USD,starter_pack,app_store,BR
P00001627,U011623,2026-05-19 09:45:31,2026-05-19,5.65,USD,starter_pack,google_ads,JP
P00001628,U021146,2026-05-19 09:48:37,2026-05-19,17.99,USD,monthly_subscription,tiktok_ads,US
P00001629,U005652,2026-05-19 09:50:27,2026-05-19,1.77,USD,starter_pack,organic,CN
P00001630,U019656,2026-05-19 09:56:55,2026-05-19,1.44,USD,coins_pack,organic,BR
P00001631,U012172,2026-05-19 10:36:19,2026-05-19,2.43,USD,starter_pack,organic,US
P00001632,U007058,2026-05-19 11:05:26,2026-05-19,16.33,USD,premium_feature,organic,JP
P00001633,U012956,2026-05-19 11:16:32,2026-05-19,9.22,USD,premium_feature,organic,CN
P00001634,U026776,2026-05-19 11:18:12,2026-05-19,8.95,USD,coins_pack,organic,CN
P00001635,U019163,2026-05-19 11:19:11,2026-05-19,2.18,USD,starter_pack,tiktok_ads,JP
P00001636,U010282,2026-05-19 11:19:17,2026-05-19,0.90,USD,starter_pack,organic,CN
P00001637,U027674,2026-05-19 11:33:32,2026-05-19,18.25,USD,monthly_subscription,app_store,US
P00001638,U018119,2026-05-19 11:48:29,2026-05-19,5.79,USD,monthly_subscription,organic,ID
